id,quarter,avg_d,avg_u,avg_l,name
BIH.2_1,2020-07-01,30.25,5.2,21.14,Federacija Bosna i Hercegovina
BIH.2_1,2020-10-01,35.69,5.87,19.94,Federacija Bosna i Hercegovina
BIH.2_1,2021-01-01,34.98,5.77,20.19,Federacija Bosna i Hercegovina
BIH.2_1,2021-04-01,37.99,5.96,19,Federacija Bosna i Hercegovina
BIH.2_1,2021-07-01,37.88,6.03,19.39,Federacija Bosna i Hercegovina
BIH.2_1,2021-10-01,38.72,6.21,20.34,Federacija Bosna i Hercegovina
BIH.2_1,2022-01-01,45.06,7.22,19.65,Federacija Bosna i Hercegovina
BIH.2_1,2022-04-01,47.93,8.76,19.89,Federacija Bosna i Hercegovina
BIH.3_1,2019-01-01,21.38,6.28,25.36,Repuplika Srpska
BIH.3_1,2019-04-01,23.1,6.76,19.32,Repuplika Srpska
BIH.3_1,2019-07-01,19.65,6.63,23.59,Repuplika Srpska
BIH.3_1,2019-10-01,23.22,8.19,20.36,Repuplika Srpska
BIH.3_1,2020-01-01,22.73,8.06,20.65,Repuplika Srpska
BIH.3_1,2020-04-01,23.88,8.22,19.05,Repuplika Srpska
BIH.3_1,2020-07-01,24.16,8.73,16.74,Repuplika Srpska
BIH.3_1,2020-10-01,26.2,9.08,16.77,Repuplika Srpska
BIH.3_1,2021-01-01,26.54,10.35,16.46,Repuplika Srpska
BIH.3_1,2021-04-01,30.7,12.59,15.43,Repuplika Srpska
BIH.3_1,2021-07-01,30.11,12.75,15.23,Repuplika Srpska
BIH.3_1,2021-10-01,32.59,13.52,15,Repuplika Srpska
BIH.3_1,2022-01-01,36,13.8,15.77,Repuplika Srpska
BIH.3_1,2022-04-01,36.84,13.63,15.15,Repuplika Srpska
CH01,2019-01-01,85.94,52.7,18.39,Région lémanique
CH01,2019-04-01,90.28,56.09,16.95,Région lémanique
CH01,2019-07-01,90.98,55.6,14.68,Région lémanique
CH01,2019-10-01,110.04,70.48,12.94,Région lémanique
CH01,2020-01-01,112.86,75.3,11.67,Région lémanique
CH01,2020-04-01,123.8,82.88,10.64,Région lémanique
CH01,2020-07-01,126.3,84.54,9.71,Région lémanique
CH01,2020-10-01,142.91,93.46,8.87,Région lémanique
CH01,2021-01-01,155.91,104.02,8.89,Région lémanique
CH01,2021-04-01,177.94,114.64,8.79,Région lémanique
CH01,2021-07-01,180.25,115.55,9.02,Région lémanique
CH01,2021-10-01,192,124.21,8.93,Région lémanique
CH01,2022-01-01,192.25,124.38,9.4,Région lémanique
CH01,2022-04-01,211.37,139.15,9.03,Région lémanique
CH02,2019-01-01,85.77,43.43,18.24,Espace Mittelland
CH02,2019-04-01,81.69,45.19,18.5,Espace Mittelland
CH02,2019-07-01,85.45,44.95,16.36,Espace Mittelland
CH02,2019-10-01,106.14,59.44,12.83,Espace Mittelland
CH02,2020-01-01,111.17,56.95,13.2,Espace Mittelland
CH02,2020-04-01,119.11,63.1,12.18,Espace Mittelland
CH02,2020-07-01,117.91,63.35,11.75,Espace Mittelland
CH02,2020-10-01,133.04,72.01,11.47,Espace Mittelland
CH02,2021-01-01,144.95,77.71,10.99,Espace Mittelland
CH02,2021-04-01,161.44,84.92,11.05,Espace Mittelland
CH02,2021-07-01,159.37,85.47,11.54,Espace Mittelland
CH02,2021-10-01,184.13,98.31,11.21,Espace Mittelland
CH02,2022-01-01,187.28,96.61,10.97,Espace Mittelland
CH02,2022-04-01,194.91,104.07,11.24,Espace Mittelland
CH03,2019-01-01,92.09,41.36,15.75,Nordwestschweiz
CH03,2019-04-01,95.5,41.1,16.16,Nordwestschweiz
CH03,2019-07-01,100.76,42.16,13.99,Nordwestschweiz
CH03,2019-10-01,115.62,51.72,12.34,Nordwestschweiz
CH03,2020-01-01,118.39,55.75,11.24,Nordwestschweiz
CH03,2020-04-01,125.18,60.03,11.06,Nordwestschweiz
CH03,2020-07-01,125.42,62.14,10.28,Nordwestschweiz
CH03,2020-10-01,138.06,66.4,10.04,Nordwestschweiz
CH03,2021-01-01,149.24,73.04,10.52,Nordwestschweiz
CH03,2021-04-01,166.05,81.22,10.22,Nordwestschweiz
CH03,2021-07-01,171.81,84.06,10.12,Nordwestschweiz
CH03,2021-10-01,188.28,94.56,10.3,Nordwestschweiz
CH03,2022-01-01,196.72,96.61,10.01,Nordwestschweiz
CH03,2022-04-01,198.55,98.25,10.48,Nordwestschweiz
CH04,2019-01-01,103.86,60.94,13.26,Zürich
CH04,2019-04-01,106.42,61.17,13.8,Zürich
CH04,2019-07-01,110.58,62,11.29,Zürich
CH04,2019-10-01,129.07,77.42,9.77,Zürich
CH04,2020-01-01,131.69,81.09,9.53,Zürich
CH04,2020-04-01,142.41,88.47,9.21,Zürich
CH04,2020-07-01,144.15,88.33,8.22,Zürich
CH04,2020-10-01,166.2,102.76,7.99,Zürich
CH04,2021-01-01,180.64,110.2,8.03,Zürich
CH04,2021-04-01,198.8,117.99,8.03,Zürich
CH04,2021-07-01,204,121.9,7.96,Zürich
CH04,2021-10-01,212.86,125.89,8.18,Zürich
CH04,2022-01-01,225.01,134.24,8.02,Zürich
CH04,2022-04-01,220.16,135.38,8.21,Zürich
CH05,2019-01-01,72.34,38.97,19.58,Ostschweiz
CH05,2019-04-01,78.18,41.75,18.24,Ostschweiz
CH05,2019-07-01,82.37,42.96,15.88,Ostschweiz
CH05,2019-10-01,97.66,55.56,13.85,Ostschweiz
CH05,2020-01-01,99.1,57.29,13.04,Ostschweiz
CH05,2020-04-01,111.18,63.66,11.72,Ostschweiz
CH05,2020-07-01,108.77,64.74,12.21,Ostschweiz
CH05,2020-10-01,125.63,75.05,11.01,Ostschweiz
CH05,2021-01-01,132.29,79.84,10.9,Ostschweiz
CH05,2021-04-01,155.42,90.89,10.69,Ostschweiz
CH05,2021-07-01,157.31,93.28,11.41,Ostschweiz
CH05,2021-10-01,170.86,101.16,10.5,Ostschweiz
CH05,2022-01-01,179.06,107.46,10.25,Ostschweiz
CH05,2022-04-01,186.17,113.14,10.16,Ostschweiz
CH06,2019-01-01,87.8,41.95,16.83,Zentralschweiz
CH06,2019-04-01,91.07,47.51,16.62,Zentralschweiz
CH06,2019-07-01,93.12,46.49,13.83,Zentralschweiz
CH06,2019-10-01,105.85,56.28,11.64,Zentralschweiz
CH06,2020-01-01,112.4,62.95,11.25,Zentralschweiz
CH06,2020-04-01,120.64,66.17,10.99,Zentralschweiz
CH06,2020-07-01,118.83,68.87,10.73,Zentralschweiz
CH06,2020-10-01,142.34,81.87,9.69,Zentralschweiz
CH06,2021-01-01,154.37,88.74,9.45,Zentralschweiz
CH06,2021-04-01,174.28,101.65,9.08,Zentralschweiz
CH06,2021-07-01,175.74,99.03,9.53,Zentralschweiz
CH06,2021-10-01,185.94,108.43,9.15,Zentralschweiz
CH06,2022-01-01,197.74,115.61,8.95,Zentralschweiz
CH06,2022-04-01,200.44,119.8,9.09,Zentralschweiz
CH07,2019-01-01,76.83,39.95,23.3,Ticino
CH07,2019-04-01,74.46,39.75,25.16,Ticino
CH07,2019-07-01,78.54,42.37,21.5,Ticino
CH07,2019-10-01,86.49,49.08,17.66,Ticino
CH07,2020-01-01,90.54,54.64,18.15,Ticino
CH07,2020-04-01,100.23,63.42,19,Ticino
CH07,2020-07-01,98.04,64.81,16.34,Ticino
CH07,2020-10-01,114.09,70.83,14,Ticino
CH07,2021-01-01,127.32,79.36,13.35,Ticino
CH07,2021-04-01,129.18,76.22,13.53,Ticino
CH07,2021-07-01,139.97,83.6,13.76,Ticino
CH07,2021-10-01,157.92,95.48,13.52,Ticino
CH07,2022-01-01,163.44,95.13,12.87,Ticino
CH07,2022-04-01,168.52,96.32,14.06,Ticino
CY00,2019-01-01,17.93,4.43,26.35,Kýpros
CY00,2019-04-01,18.32,4.7,26.23,Kýpros
CY00,2019-07-01,19.15,5.53,24.73,Kýpros
CY00,2019-10-01,19.5,5.48,24.56,Kýpros
CY00,2020-01-01,21.06,5.41,21.88,Kýpros
CY00,2020-04-01,21.5,6.14,21.35,Kýpros
CY00,2020-07-01,22.95,7.32,19.22,Kýpros
CY00,2020-10-01,33.06,11.64,17.48,Kýpros
CY00,2021-01-01,33.63,12.02,17.59,Kýpros
CY00,2021-04-01,39.06,14.18,16.97,Kýpros
CY00,2021-07-01,39.64,15.59,16.97,Kýpros
CY00,2021-10-01,44.34,16.86,16.34,Kýpros
CY00,2022-01-01,49.56,18.53,16.4,Kýpros
CY00,2022-04-01,52.22,20.35,15.28,Kýpros
CZ01,2019-01-01,50.51,20.94,15.58,Praha
CZ01,2019-04-01,50.13,20.34,16.53,Praha
CZ01,2019-07-01,57.43,21.47,13.61,Praha
CZ01,2019-10-01,56.69,22.47,13.26,Praha
CZ01,2020-01-01,62.37,23.9,12.17,Praha
CZ01,2020-04-01,72.24,25.93,11.92,Praha
CZ01,2020-07-01,76.59,27.02,11.34,Praha
CZ01,2020-10-01,79.44,27.98,11.75,Praha
CZ01,2021-01-01,86.09,30.77,11.4,Praha
CZ01,2021-04-01,107.17,32.53,11.08,Praha
CZ01,2021-07-01,101.53,35.46,10.69,Praha
CZ01,2021-10-01,108.69,37.99,10.89,Praha
CZ01,2022-01-01,114.91,42.64,11.17,Praha
CZ01,2022-04-01,117.99,50.66,10.84,Praha
CZ02,2019-01-01,29.11,16.02,23.12,Střední Čechy
CZ02,2019-04-01,29.94,17.1,20.73,Střední Čechy
CZ02,2019-07-01,32.56,20.18,17.19,Střední Čechy
CZ02,2019-10-01,34.21,22.23,16.99,Střední Čechy
CZ02,2020-01-01,33.61,21.6,17,Střední Čechy
CZ02,2020-04-01,35.33,21.66,16.12,Střední Čechy
CZ02,2020-07-01,38.47,22.58,15.93,Střední Čechy
CZ02,2020-10-01,39.53,22.87,15.79,Střední Čechy
CZ02,2021-01-01,43.6,25.26,15.87,Střední Čechy
CZ02,2021-04-01,50.13,25.63,15.3,Střední Čechy
CZ02,2021-07-01,52.05,29.03,14.92,Střední Čechy
CZ02,2021-10-01,58.36,32.89,15.7,Střední Čechy
CZ02,2022-01-01,62.34,35.59,15.07,Střední Čechy
CZ02,2022-04-01,60.09,35.48,15.43,Střední Čechy
CZ03,2019-01-01,33.08,23.49,21.64,Jihozápad
CZ03,2019-04-01,31.05,22.17,19.32,Jihozápad
CZ03,2019-07-01,34.9,26.41,17,Jihozápad
CZ03,2019-10-01,35.36,27.57,15.04,Jihozápad
CZ03,2020-01-01,35.6,28.81,16.1,Jihozápad
CZ03,2020-04-01,38.35,27.37,15.7,Jihozápad
CZ03,2020-07-01,37,25.14,15.62,Jihozápad
CZ03,2020-10-01,43.92,28.27,15.41,Jihozápad
CZ03,2021-01-01,49.5,32.71,15.2,Jihozápad
CZ03,2021-04-01,62.59,37.03,13.35,Jihozápad
CZ03,2021-07-01,55.21,31.77,15.31,Jihozápad
CZ03,2021-10-01,63.14,38.89,13.8,Jihozápad
CZ03,2022-01-01,67.13,40.67,13.77,Jihozápad
CZ03,2022-04-01,68.12,41.66,14.91,Jihozápad
CZ04,2019-01-01,41.12,15.31,23.75,Severozápad
CZ04,2019-04-01,36.3,16.76,22.18,Severozápad
CZ04,2019-07-01,38.36,19.48,17.95,Severozápad
CZ04,2019-10-01,39.87,22.28,16.84,Severozápad
CZ04,2020-01-01,40.24,25.06,16.44,Severozápad
CZ04,2020-04-01,45.07,25.76,17.41,Severozápad
CZ04,2020-07-01,46.54,26.32,15.98,Severozápad
CZ04,2020-10-01,49.37,27.28,16.78,Severozápad
CZ04,2021-01-01,53.8,30.95,16.28,Severozápad
CZ04,2021-04-01,65.62,30.87,15.36,Severozápad
CZ04,2021-07-01,65.09,33.69,15.85,Severozápad
CZ04,2021-10-01,74.02,38.15,16.07,Severozápad
CZ04,2022-01-01,79.44,42.9,14.82,Severozápad
CZ04,2022-04-01,80.99,47,14.47,Severozápad
CZ05,2019-01-01,25.76,13.03,27.18,Severovýchod
CZ05,2019-04-01,26.92,13.25,22.62,Severovýchod
CZ05,2019-07-01,29.36,15.35,20.27,Severovýchod
CZ05,2019-10-01,30.32,16.88,18.08,Severovýchod
CZ05,2020-01-01,29.42,16.62,18.89,Severovýchod
CZ05,2020-04-01,31.7,17.9,17.54,Severovýchod
CZ05,2020-07-01,31.69,18.08,18.08,Severovýchod
CZ05,2020-10-01,34.94,18.76,19.08,Severovýchod
CZ05,2021-01-01,40.31,22.45,17.43,Severovýchod
CZ05,2021-04-01,51.91,23.68,16.2,Severovýchod
CZ05,2021-07-01,49.88,24.74,16.32,Severovýchod
CZ05,2021-10-01,54.3,28.36,16.74,Severovýchod
CZ05,2022-01-01,56.48,30.13,16.78,Severovýchod
CZ05,2022-04-01,56.15,31.73,16.39,Severovýchod
CZ06,2019-01-01,36.56,17.1,20.24,Jihovýchod
CZ06,2019-04-01,36.37,16.97,22.49,Jihovýchod
CZ06,2019-07-01,38.53,18.78,20.33,Jihovýchod
CZ06,2019-10-01,36.57,19.77,18.79,Jihovýchod
CZ06,2020-01-01,38.36,18.98,18.57,Jihovýchod
CZ06,2020-04-01,41.71,20.32,17.69,Jihovýchod
CZ06,2020-07-01,42.64,20.98,17.19,Jihovýchod
CZ06,2020-10-01,46.81,21.08,17.81,Jihovýchod
CZ06,2021-01-01,51.52,24.14,17.31,Jihovýchod
CZ06,2021-04-01,62.37,26.32,15.95,Jihovýchod
CZ06,2021-07-01,58.63,28.06,16.52,Jihovýchod
CZ06,2021-10-01,69.24,32.23,16.05,Jihovýchod
CZ06,2022-01-01,75.23,35.25,15.31,Jihovýchod
CZ06,2022-04-01,73.29,37.36,15.54,Jihovýchod
CZ07,2019-01-01,29.12,15.24,23.26,Střední Morava
CZ07,2019-04-01,30.44,14.58,26.63,Střední Morava
CZ07,2019-07-01,31.43,17.02,22.46,Střední Morava
CZ07,2019-10-01,30.69,16.84,21.61,Střední Morava
CZ07,2020-01-01,31.56,16.92,21.27,Střední Morava
CZ07,2020-04-01,33.89,18.07,21.09,Střední Morava
CZ07,2020-07-01,34.81,18.99,19.67,Střední Morava
CZ07,2020-10-01,37.2,19.45,20.2,Střední Morava
CZ07,2021-01-01,40.86,20.13,19.51,Střední Morava
CZ07,2021-04-01,50.75,23.47,18.09,Střední Morava
CZ07,2021-07-01,49.66,24.32,19.87,Střední Morava
CZ07,2021-10-01,57.16,30.31,19.73,Střední Morava
CZ07,2022-01-01,62.5,31.51,20.3,Střední Morava
CZ07,2022-04-01,62.28,32.52,18.61,Střední Morava
CZ08,2019-01-01,30.57,14.78,28.65,Moravskoslezsko
CZ08,2019-04-01,30.81,15.49,31.49,Moravskoslezsko
CZ08,2019-07-01,33.21,16.83,25.99,Moravskoslezsko
CZ08,2019-10-01,34.35,18.37,23.96,Moravskoslezsko
CZ08,2020-01-01,34.32,17.11,25.43,Moravskoslezsko
CZ08,2020-04-01,36.62,18.53,26.3,Moravskoslezsko
CZ08,2020-07-01,39.16,21.04,21.5,Moravskoslezsko
CZ08,2020-10-01,42.69,20.75,23.46,Moravskoslezsko
CZ08,2021-01-01,47.42,22.79,22.42,Moravskoslezsko
CZ08,2021-04-01,59.62,25.64,21.98,Moravskoslezsko
CZ08,2021-07-01,62.6,25.58,22.26,Moravskoslezsko
CZ08,2021-10-01,66.57,28.71,22.94,Moravskoslezsko
CZ08,2022-01-01,71.22,32.95,22.19,Moravskoslezsko
CZ08,2022-04-01,74,37.66,20.5,Moravskoslezsko
DE11,2019-01-01,53.62,12.68,22.07,Stuttgart
DE11,2019-04-01,62.68,13.41,23.71,Stuttgart
DE11,2019-07-01,60.95,13.72,22.81,Stuttgart
DE11,2019-10-01,64.73,13.39,21.47,Stuttgart
DE11,2020-01-01,63.35,15.73,19.6,Stuttgart
DE11,2020-04-01,91.57,17.59,19.02,Stuttgart
DE11,2020-07-01,94.68,19.02,18.45,Stuttgart
DE11,2020-10-01,96.52,19.67,18.17,Stuttgart
DE11,2021-01-01,97.06,20.02,18.05,Stuttgart
DE11,2021-04-01,116.45,21.98,17.74,Stuttgart
DE11,2021-07-01,120.02,23.46,17.86,Stuttgart
DE11,2021-10-01,122.21,23.72,17.59,Stuttgart
DE11,2022-01-01,136.06,24.52,17.22,Stuttgart
DE11,2022-04-01,139.37,25.8,16.97,Stuttgart
DE12,2019-01-01,54.26,11.99,21.43,Karlsruhe
DE12,2019-04-01,58.82,12.68,22.45,Karlsruhe
DE12,2019-07-01,61.97,13.73,21.51,Karlsruhe
DE12,2019-10-01,69.18,13.75,19.76,Karlsruhe
DE12,2020-01-01,78.61,15.54,18.97,Karlsruhe
DE12,2020-04-01,90.52,16.98,17.92,Karlsruhe
DE12,2020-07-01,93.48,18.53,17.42,Karlsruhe
DE12,2020-10-01,95.68,18.43,17.61,Karlsruhe
DE12,2021-01-01,95.34,18.6,17.49,Karlsruhe
DE12,2021-04-01,112.87,20.25,17.48,Karlsruhe
DE12,2021-07-01,118.18,21.94,18.35,Karlsruhe
DE12,2021-10-01,119.73,22.1,16.83,Karlsruhe
DE12,2022-01-01,131.55,22.37,16.89,Karlsruhe
DE12,2022-04-01,133.21,24.19,16.44,Karlsruhe
DE13,2019-01-01,51.87,12.49,29.51,Freiburg
DE13,2019-04-01,51.92,12.46,31.43,Freiburg
DE13,2019-07-01,58.32,14.55,26.82,Freiburg
DE13,2019-10-01,64.44,14.08,25.51,Freiburg
DE13,2020-01-01,72.54,15.72,25.07,Freiburg
DE13,2020-04-01,79.15,17.15,24,Freiburg
DE13,2020-07-01,76.94,18.33,23.04,Freiburg
DE13,2020-10-01,83.12,20.1,21.99,Freiburg
DE13,2021-01-01,88.71,20.47,22.77,Freiburg
DE13,2021-04-01,97.81,23.28,22.3,Freiburg
DE13,2021-07-01,100.34,24.01,22.63,Freiburg
DE13,2021-10-01,101.91,25.23,20.96,Freiburg
DE13,2022-01-01,117.61,24.53,19.42,Freiburg
DE13,2022-04-01,118.68,25.93,19.32,Freiburg
DE14,2019-01-01,49.61,11.13,30,Tübingen
DE14,2019-04-01,52.21,11.21,32.51,Tübingen
DE14,2019-07-01,58.39,13.26,27.37,Tübingen
DE14,2019-10-01,61.14,12.13,26.33,Tübingen
DE14,2020-01-01,58.95,13.59,25.06,Tübingen
DE14,2020-04-01,76.94,15.19,24.17,Tübingen
DE14,2020-07-01,76.3,15.75,23.16,Tübingen
DE14,2020-10-01,82.07,17.26,22.5,Tübingen
DE14,2021-01-01,83.64,17.37,23.56,Tübingen
DE14,2021-04-01,98.92,18.69,21.5,Tübingen
DE14,2021-07-01,100.32,19.56,24.43,Tübingen
DE14,2021-10-01,97.11,19.75,21.4,Tübingen
DE14,2022-01-01,112.41,20.82,20.07,Tübingen
DE14,2022-04-01,110.72,21.93,19.95,Tübingen
DE21,2019-01-01,52.5,16.8,22.55,Oberbayern
DE21,2019-04-01,55.27,17.78,23.89,Oberbayern
DE21,2019-07-01,58.77,18.49,18.86,Oberbayern
DE21,2019-10-01,65.59,20.09,16.61,Oberbayern
DE21,2020-01-01,73.34,21.61,17.5,Oberbayern
DE21,2020-04-01,80.28,22.3,16.08,Oberbayern
DE21,2020-07-01,84.22,24.1,14.24,Oberbayern
DE21,2020-10-01,92.07,26.63,14.04,Oberbayern
DE21,2021-01-01,96.76,27.07,14.62,Oberbayern
DE21,2021-04-01,107.48,29.16,14.93,Oberbayern
DE21,2021-07-01,103.93,30.95,15.28,Oberbayern
DE21,2021-10-01,114.12,31.18,14.71,Oberbayern
DE21,2022-01-01,120.58,31.21,14.41,Oberbayern
DE21,2022-04-01,120.3,32.39,15.54,Oberbayern
DE22,2019-01-01,45.34,14.09,25.91,Niederbayern
DE22,2019-04-01,48.29,15.62,25.75,Niederbayern
DE22,2019-07-01,53.08,16.02,23.28,Niederbayern
DE22,2019-10-01,58.02,18.75,23.01,Niederbayern
DE22,2020-01-01,63.28,19.7,20.76,Niederbayern
DE22,2020-04-01,64.64,19.85,17.32,Niederbayern
DE22,2020-07-01,62.99,19.7,18.37,Niederbayern
DE22,2020-10-01,68.67,21.84,17.85,Niederbayern
DE22,2021-01-01,76.45,22.9,17.65,Niederbayern
DE22,2021-04-01,83.88,23.87,17.01,Niederbayern
DE22,2021-07-01,79.74,23.83,17.2,Niederbayern
DE22,2021-10-01,87.1,25.77,16.98,Niederbayern
DE22,2022-01-01,98.2,26.9,16.34,Niederbayern
DE22,2022-04-01,92.86,26.05,16.47,Niederbayern
DE23,2019-01-01,51.54,13.74,26.73,Oberpfalz
DE23,2019-04-01,50.81,15.3,24.05,Oberpfalz
DE23,2019-07-01,57.77,15.72,24.18,Oberpfalz
DE23,2019-10-01,58.46,16.21,24.47,Oberpfalz
DE23,2020-01-01,62.2,17.66,22.6,Oberpfalz
DE23,2020-04-01,68.11,18.81,19.33,Oberpfalz
DE23,2020-07-01,68.79,19.41,19.33,Oberpfalz
DE23,2020-10-01,73.31,20.72,19.28,Oberpfalz
DE23,2021-01-01,81.27,21.54,19.34,Oberpfalz
DE23,2021-04-01,89.58,23.83,18.31,Oberpfalz
DE23,2021-07-01,91.12,24.12,20.64,Oberpfalz
DE23,2021-10-01,93.49,25.74,18.02,Oberpfalz
DE23,2022-01-01,103.41,26,18.33,Oberpfalz
DE23,2022-04-01,100.14,27.32,18.15,Oberpfalz
DE24,2019-01-01,56.87,14.41,24.81,Oberfranken
DE24,2019-04-01,53.88,14.68,26.17,Oberfranken
DE24,2019-07-01,63.03,16.25,23.94,Oberfranken
DE24,2019-10-01,62.84,17.12,23.18,Oberfranken
DE24,2020-01-01,68.07,18.4,21.34,Oberfranken
DE24,2020-04-01,70.26,18.38,19.81,Oberfranken
DE24,2020-07-01,71.39,19.39,19.02,Oberfranken
DE24,2020-10-01,76.99,20.9,19.15,Oberfranken
DE24,2021-01-01,85.46,21.4,18.84,Oberfranken
DE24,2021-04-01,93.41,21.92,18.7,Oberfranken
DE24,2021-07-01,101.89,23.67,19.29,Oberfranken
DE24,2021-10-01,107.62,24.64,17.96,Oberfranken
DE24,2022-01-01,110.95,26.58,18.26,Oberfranken
DE24,2022-04-01,106.95,25.5,17.78,Oberfranken
DE25,2019-01-01,55.56,15.39,26.08,Mittelfranken
DE25,2019-04-01,56.15,16.09,23.91,Mittelfranken
DE25,2019-07-01,62.4,16.16,22.31,Mittelfranken
DE25,2019-10-01,64.23,17.26,21.87,Mittelfranken
DE25,2020-01-01,71.59,19.15,20.92,Mittelfranken
DE25,2020-04-01,77.02,19.38,19.54,Mittelfranken
DE25,2020-07-01,78.23,21.23,17.77,Mittelfranken
DE25,2020-10-01,88.12,25.59,17.37,Mittelfranken
DE25,2021-01-01,91.57,24.06,17.93,Mittelfranken
DE25,2021-04-01,99.79,25.96,17.92,Mittelfranken
DE25,2021-07-01,103.99,26.37,17.64,Mittelfranken
DE25,2021-10-01,107.39,27.28,16.88,Mittelfranken
DE25,2022-01-01,116.75,29.51,16.78,Mittelfranken
DE25,2022-04-01,117.55,30.53,16.08,Mittelfranken
DE26,2019-01-01,49.99,14.92,21.87,Unterfranken
DE26,2019-04-01,52.58,15.83,24.03,Unterfranken
DE26,2019-07-01,61.03,18.54,21.14,Unterfranken
DE26,2019-10-01,58.58,17.97,20.5,Unterfranken
DE26,2020-01-01,66.98,19.16,19.48,Unterfranken
DE26,2020-04-01,71.5,19.74,18.28,Unterfranken
DE26,2020-07-01,70.09,20.79,18.58,Unterfranken
DE26,2020-10-01,79.72,23.23,18.68,Unterfranken
DE26,2021-01-01,86.8,24.23,19.89,Unterfranken
DE26,2021-04-01,93.88,25.11,18.02,Unterfranken
DE26,2021-07-01,94.92,24.94,17.98,Unterfranken
DE26,2021-10-01,105.04,26.77,17.97,Unterfranken
DE26,2022-01-01,105.59,26.55,19.98,Unterfranken
DE26,2022-04-01,102.93,27.77,17.33,Unterfranken
DE27,2019-01-01,45.77,13.25,27.4,Schwaben
DE27,2019-04-01,48.27,14.19,28.76,Schwaben
DE27,2019-07-01,54.6,15.47,24.73,Schwaben
DE27,2019-10-01,61.12,16.55,22.34,Schwaben
DE27,2020-01-01,65.26,18.01,20.45,Schwaben
DE27,2020-04-01,72.15,19.31,18.64,Schwaben
DE27,2020-07-01,74.28,20.16,18.01,Schwaben
DE27,2020-10-01,83.15,20.68,18,Schwaben
DE27,2021-01-01,88.86,21.68,17.87,Schwaben
DE27,2021-04-01,97.61,22.72,17.11,Schwaben
DE27,2021-07-01,96.7,23.49,17.99,Schwaben
DE27,2021-10-01,104.76,24.71,17.07,Schwaben
DE27,2022-01-01,117.26,25.24,17.29,Schwaben
DE27,2022-04-01,112.07,25.08,17.78,Schwaben
DE30,2019-01-01,57.88,14.45,18.66,Berlin
DE30,2019-04-01,59.93,15.72,20.71,Berlin
DE30,2019-07-01,72.15,16.93,16.58,Berlin
DE30,2019-10-01,74.7,17.54,17.42,Berlin
DE30,2020-01-01,81.27,19.01,19.55,Berlin
DE30,2020-04-01,88.21,19.67,20.09,Berlin
DE30,2020-07-01,93.29,20.18,19.11,Berlin
DE30,2020-10-01,96.57,20.7,20.33,Berlin
DE30,2021-01-01,113.21,21.7,15.93,Berlin
DE30,2021-04-01,125.9,23.63,13.36,Berlin
DE30,2021-07-01,126.66,25.77,13.79,Berlin
DE30,2021-10-01,128.51,26.08,13.66,Berlin
DE30,2022-01-01,135.43,26.14,14.12,Berlin
DE30,2022-04-01,135.72,28,13.45,Berlin
DE40,2019-01-01,41.11,12.15,24.82,Brandenburg
DE40,2019-04-01,42.32,12.82,27.94,Brandenburg
DE40,2019-07-01,47.21,13.13,23.31,Brandenburg
DE40,2019-10-01,51.28,14.69,21.69,Brandenburg
DE40,2020-01-01,55.94,16.35,21.41,Brandenburg
DE40,2020-04-01,60.21,17.03,20.73,Brandenburg
DE40,2020-07-01,61.22,16.93,20.33,Brandenburg
DE40,2020-10-01,69.02,18.69,20.44,Brandenburg
DE40,2021-01-01,79.82,23.5,17.3,Brandenburg
DE40,2021-04-01,82.2,23.52,16.16,Brandenburg
DE40,2021-07-01,86.62,21.52,17.04,Brandenburg
DE40,2021-10-01,87.47,23.04,16.77,Brandenburg
DE40,2022-01-01,95.44,26.84,16.3,Brandenburg
DE40,2022-04-01,92.06,26.35,16.85,Brandenburg
DE50,2019-01-01,64.86,17.46,22.13,Bremen
DE50,2019-04-01,57.84,16.59,23.25,Bremen
DE50,2019-07-01,78.08,18.63,23.08,Bremen
DE50,2019-10-01,75.3,18.94,22.51,Bremen
DE50,2020-01-01,92.38,20.7,21.22,Bremen
DE50,2020-04-01,90.27,20.65,23.53,Bremen
DE50,2020-07-01,102.92,22.17,20.28,Bremen
DE50,2020-10-01,108.43,21.6,21.03,Bremen
DE50,2021-01-01,122.39,23.21,19.14,Bremen
DE50,2021-04-01,133.95,27.3,16.58,Bremen
DE50,2021-07-01,129.74,26.29,16.44,Bremen
DE50,2021-10-01,136.13,26.87,17.47,Bremen
DE50,2022-01-01,138.52,27.8,17.21,Bremen
DE50,2022-04-01,138.57,27.57,16.75,Bremen
DE60,2019-01-01,57.16,19.76,16.1,Hamburg
DE60,2019-04-01,54.01,19.93,16.29,Hamburg
DE60,2019-07-01,67.06,20.38,16.94,Hamburg
DE60,2019-10-01,68.64,21.74,17.48,Hamburg
DE60,2020-01-01,76.28,22.08,17.15,Hamburg
DE60,2020-04-01,80.12,21.33,17.42,Hamburg
DE60,2020-07-01,90.74,23.54,14.28,Hamburg
DE60,2020-10-01,100.76,23.76,14.08,Hamburg
DE60,2021-01-01,94.28,23.88,14.15,Hamburg
DE60,2021-04-01,112.49,27.11,13.24,Hamburg
DE60,2021-07-01,116.18,30.81,12.67,Hamburg
DE60,2021-10-01,124.04,30.17,12.85,Hamburg
DE60,2022-01-01,128.14,30.92,13.1,Hamburg
DE60,2022-04-01,127.93,32.78,12.08,Hamburg
DE71,2019-01-01,64.14,14.62,16.75,Darmstadt
